workspace_id,account_id,signup_date,hosting_type,signup_source,telemetry_enabled,owner_email_domain,is_active,churned_month
ws_014654,001A008687,2026-08-14,cloud,YouTube / Tutorials,1,yaralabs.net,1,
ws_014655,001A007140,2025-02-08,cloud,Paid search,1,briostack.com,0,2025-11-01
ws_014656,001A008710,2025-02-14,cloud,Direct,1,cobalbridge.eu,0,2025-05-01
ws_014657,,2025-09-13,self_hosted_business,Referral,1,proton.me,0,2026-07-01
ws_014658,001A008148,2024-09-10,cloud,Organic search,1,terntech.co,0,2025-02-01
ws_014659,,2025-05-25,cloud,Organic search,1,proton.me,0,2025-10-01
ws_014660,001A003706,2025-11-05,self_hosted_community,YouTube / Tutorials,0,umbrafield.co,0,2026-04-01
ws_014661,001A006596,2026-07-20,cloud,YouTube / Tutorials,1,xenobridge.de,1,
ws_014662,001A006243,2024-06-11,self_hosted_community,Direct,1,oriosys.com,0,2024-07-01
ws_014663,,2026-08-17,self_hosted_community,Community forum,1,gmail.com,1,
ws_014664,001A008182,2025-09-16,cloud,Direct,1,fjelfield.com,0,2026-04-01
ws_014665,001A002789,2026-06-22,self_hosted_business,YouTube / Tutorials,1,talastack.io,0,2026-09-01
ws_014666,001A002211,2026-07-27,self_hosted_community,Paid search,1,fjelsys.io,1,
ws_014667,,2025-11-17,cloud,Organic search,1,icloud.com,0,2026-02-01
ws_014668,001A008419,2026-07-01,cloud,YouTube / Tutorials,1,zephtech.io,1,
ws_014669,001A002286,2024-10-03,cloud,GitHub / Docs,1,vexline.eu,0,2025-03-01
ws_014670,001A006235,2026-07-12,cloud,GitHub / Docs,1,quartech.co,1,
ws_014671,001A006346,2026-07-17,self_hosted_community,GitHub / Docs,1,koraware.net,1,
ws_014672,001A001996,2025-12-20,self_hosted_business,GitHub / Docs,1,wendnet.de,1,
ws_014673,001A004634,2026-02-23,cloud,Organic search,1,asterlogic.io,1,
ws_014674,001A008655,2026-04-20,cloud,Direct,1,asterstack.eu,1,
ws_014675,001A002335,2026-09-21,self_hosted_community,Organic search,1,valilabs.eu,1,
ws_014676,001A007211,2025-08-22,cloud,Organic search,1,stramark.eu,1,
ws_014677,,2025-09-06,cloud,Organic search,1,gmail.com,0,2025-11-01
ws_014678,001A007202,2025-05-10,self_hosted_community,YouTube / Tutorials,0,boreastack.co,0,2025-06-01
ws_014679,001A003206,2024-12-18,cloud,GitHub / Docs,1,altosys.de,0,2025-02-01
ws_014680,001A001788,2025-03-05,cloud,Organic search,1,bramnet.de,1,
ws_014681,001A001699,2026-03-06,self_hosted_community,Organic search,1,nordworks.io,1,
ws_014682,001A008687,2024-04-03,self_hosted_community,Template library,0,yaralabs.net,0,2024-12-01
ws_014683,001A007891,2026-03-03,self_hosted_business,Direct,1,valiware.de,1,
ws_014684,,2026-08-03,cloud,Paid search,1,proton.me,1,
ws_014685,001A004200,2025-02-02,cloud,Organic search,1,nordfield.io,0,2025-09-01
ws_014686,001A006601,2025-03-16,cloud,Paid search,1,valitech.eu,1,
ws_014687,001A007659,2026-07-15,cloud,Organic search,1,opalpath.eu,1,
ws_014688,,2026-09-17,cloud,Direct,1,icloud.com,1,
ws_014689,001A007873,2026-04-02,cloud,YouTube / Tutorials,1,nexavik.eu,0,2026-08-01
ws_014690,001A007704,2025-01-23,cloud,Organic search,1,nexabridge.de,0,2025-11-01
ws_014691,001A002824,2025-10-01,cloud,Direct,1,cobalnet.io,1,
ws_014692,001A008842,2026-06-05,cloud,Template library,1,wendlabs.io,1,
ws_014693,,2026-01-14,self_hosted_community,GitHub / Docs,1,outlook.com,0,2026-05-01
ws_014694,001A006493,2025-01-15,cloud,Organic search,1,lumonet.de,1,
ws_014695,,2024-03-25,self_hosted_community,YouTube / Tutorials,1,yahoo.com,1,
ws_014696,001A000161,2025-07-25,self_hosted_community,Direct,0,cobalcore.eu,0,2025-12-01
ws_014697,001A001392,2026-05-24,cloud,YouTube / Tutorials,1,sellavik.io,1,
ws_014698,,2024-03-23,cloud,Direct,1,gmail.com,0,2024-04-01
ws_014699,001A000485,2025-06-13,cloud,Organic search,1,miraworks.co,1,
ws_014700,001A006237,2026-05-01,cloud,Organic search,1,mosaware.co,1,
ws_014701,,2026-04-03,self_hosted_community,Template library,1,proton.me,1,
ws_014702,,2024-02-18,self_hosted_community,GitHub / Docs,1,yahoo.com,0,2024-03-01
ws_014703,001A003611,2026-02-15,cloud,Organic search,1,solvcore.io,1,
ws_014704,001A005817,2024-04-26,cloud,GitHub / Docs,1,boreaworks.io,0,2025-12-01
ws_014705,,2026-06-05,cloud,Organic search,1,yahoo.com,0,2026-07-01
ws_014706,001A000900,2024-01-20,self_hosted_community,YouTube / Tutorials,1,brioflow.com,0,2024-04-01
ws_014707,001A000369,2024-06-04,cloud,GitHub / Docs,1,evocore.co,0,2026-05-01
ws_014708,,2025-09-01,cloud,Organic search,1,outlook.com,0,2025-10-01
ws_014709,001A008794,2024-06-04,self_hosted_community,GitHub / Docs,1,evotech.net,0,2024-08-01
ws_014710,,2026-04-08,self_hosted_community,Community forum,1,outlook.com,1,
ws_014711,001A001287,2026-04-16,cloud,Organic search,1,altoflow.co,0,2026-06-01
ws_014712,001A005416,2024-02-19,self_hosted_community,GitHub / Docs,1,lyraworks.net,0,2024-12-01
ws_014713,001A005581,2025-10-07,self_hosted_community,GitHub / Docs,0,piracore.net,1,
ws_014714,001A006577,2025-02-24,cloud,Template library,1,quarbridge.co,1,
ws_014715,001A003734,2026-01-12,cloud,GitHub / Docs,1,solvline.co,0,2026-02-01
ws_014716,001A005322,2024-08-23,cloud,GitHub / Docs,1,altocore.net,0,2025-03-01
ws_014717,,2026-07-15,self_hosted_community,Organic search,0,icloud.com,1,
ws_014718,001A000294,2026-01-19,cloud,GitHub / Docs,1,opalcore.co,0,2026-02-01
ws_014719,001A001569,2026-09-21,cloud,Direct,1,lyramark.net,1,
ws_014720,001A000313,2024-09-16,self_hosted_community,Organic search,1,stralogic.eu,0,2026-07-01
ws_014721,001A000797,2024-05-03,cloud,GitHub / Docs,1,ivenstack.io,0,2024-11-01
ws_014722,,2024-12-04,cloud,Community forum,1,yahoo.com,0,2025-04-01
ws_014723,001A001462,2026-09-10,cloud,Referral,1,koradata.eu,1,
ws_014724,001A001650,2026-02-08,self_hosted_community,Direct,0,granpath.com,0,2026-05-01
ws_014725,,2024-02-26,cloud,Organic search,1,proton.me,0,2025-02-01
ws_014726,001A008982,2026-07-20,self_hosted_community,YouTube / Tutorials,1,haloware.com,1,
ws_014727,001A008735,2026-01-12,self_hosted_community,Organic search,1,opalbridge.co,0,2026-06-01
ws_014728,001A001552,2024-12-17,self_hosted_community,Organic search,1,altoflow.io,0,2025-02-01
ws_014729,,2025-07-17,self_hosted_community,Organic search,1,proton.me,0,2025-08-01
ws_014730,001A007152,2026-04-03,self_hosted_community,Organic search,1,miraflow.net,0,2026-05-01
ws_014731,001A003262,2026-01-23,cloud,GitHub / Docs,1,ivennet.com,1,
ws_014732,001A006558,2024-11-15,cloud,YouTube / Tutorials,1,deltaflow.co,1,
ws_014733,001A000486,2024-04-21,self_hosted_community,Referral,0,zephware.com,0,2026-04-01
ws_014734,001A001454,2025-02-19,self_hosted_community,Template library,0,fjelmark.com,0,2025-03-01
ws_014735,001A001211,2026-02-19,cloud,GitHub / Docs,1,briopoint.de,0,2026-09-01
ws_014736,001A002043,2025-01-27,cloud,Paid search,1,granlogic.co,0,2025-02-01
ws_014737,,2025-03-06,cloud,Template library,1,gmail.com,0,2025-04-01
ws_014738,001A005037,2026-05-06,cloud,Organic search,1,wendvik.net,1,
ws_014739,001A004068,2026-09-19,cloud,Organic search,1,xenomark.eu,1,
ws_014740,,2024-06-07,cloud,GitHub / Docs,1,proton.me,0,2026-01-01
ws_014741,,2026-05-22,cloud,Paid search,1,icloud.com,1,
ws_014742,,2025-11-26,self_hosted_community,Organic search,0,outlook.com,0,2026-05-01
ws_014743,001A006273,2025-10-12,self_hosted_business,Community forum,1,boreafield.de,0,2025-12-01
ws_014744,001A001531,2025-02-15,cloud,GitHub / Docs,1,verapath.de,1,
ws_014745,001A004995,2026-09-21,cloud,GitHub / Docs,1,nordpath.eu,1,
ws_014746,,2025-01-28,self_hosted_business,Referral,1,yahoo.com,1,
ws_014747,,2026-09-16,cloud,Direct,1,yahoo.com,1,
ws_014748,001A000367,2026-03-18,self_hosted_community,Template library,1,yarapath.de,0,2026-09-01
ws_014749,,2026-06-23,cloud,Organic search,1,proton.me,1,
ws_014750,001A004642,2025-05-20,cloud,YouTube / Tutorials,1,stralabs.co,0,2026-01-01
ws_014751,001A000534,2025-09-04,self_hosted_community,GitHub / Docs,1,veragrid.eu,1,
ws_014752,001A000400,2026-06-18,self_hosted_community,Paid search,1,nexabridge.io,1,
ws_014753,001A006001,2026-08-06,cloud,Community forum,1,bramtech.eu,1,
ws_014754,001A001412,2025-05-28,cloud,Organic search,1,talavik.de,1,
ws_014755,001A002612,2025-08-25,self_hosted_community,Referral,1,ivenflow.eu,0,2026-04-01
ws_014756,001A007845,2024-05-15,cloud,YouTube / Tutorials,1,fjelnet.net,0,2025-10-01
ws_014757,001A007016,2026-04-02,self_hosted_community,Community forum,1,evologic.co,1,
ws_014758,001A005547,2026-04-02,cloud,Community forum,1,veraline.net,0,2026-06-01
ws_014759,001A008254,2026-04-02,cloud,YouTube / Tutorials,1,solvpoint.io,1,
ws_014760,001A005299,2024-08-04,cloud,Direct,1,runepoint.de,0,2024-10-01
ws_014761,,2024-03-27,cloud,GitHub / Docs,1,gmail.com,0,2026-01-01
ws_014762,001A004527,2026-04-05,self_hosted_community,YouTube / Tutorials,1,lyralabs.co,1,
ws_014763,,2024-12-02,cloud,GitHub / Docs,1,yahoo.com,1,
ws_014764,001A007798,2025-11-15,cloud,Direct,1,korafield.de,0,2026-06-01
ws_014765,001A008858,2025-08-17,cloud,GitHub / Docs,1,briogrid.io,0,2025-09-01
ws_014766,,2025-09-23,self_hosted_community,YouTube / Tutorials,1,icloud.com,0,2026-02-01
ws_014767,001A008584,2026-03-15,cloud,GitHub / Docs,1,valiwave.eu,1,
ws_014768,001A008774,2026-07-09,cloud,Template library,1,asterworks.io,1,
ws_014769,,2025-12-16,self_hosted_community,YouTube / Tutorials,0,yahoo.com,1,
ws_014770,001A004468,2026-04-17,cloud,Community forum,1,opalmark.eu,0,2026-08-01
ws_014771,,2026-09-19,cloud,Template library,1,yahoo.com,1,
ws_014772,001A008179,2025-07-06,cloud,Paid search,1,yaraworks.eu,0,2025-11-01
ws_014773,001A006977,2026-03-03,self_hosted_community,Organic search,0,piravik.eu,1,
ws_014774,,2025-12-02,cloud,Organic search,1,yahoo.com,1,
ws_014775,001A007701,2024-05-24,cloud,Organic search,1,yarapoint.com,0,2024-09-01
ws_014776,001A005878,2024-12-24,self_hosted_community,GitHub / Docs,1,mosasys.de,0,2025-02-01
ws_014777,001A000637,2025-09-18,cloud,YouTube / Tutorials,1,opalmark.com,1,
ws_014778,001A003876,2025-07-04,cloud,Paid search,1,zephgrid.de,0,2025-09-01
ws_014779,001A003180,2024-05-20,cloud,Organic search,1,strawave.com,0,2026-06-01
ws_014780,001A002683,2026-06-19,cloud,Direct,1,talafield.co,0,2026-08-01
ws_014781,001A006742,2024-12-20,cloud,YouTube / Tutorials,1,altobridge.io,0,2025-02-01
ws_014782,,2025-04-15,cloud,Template library,1,outlook.com,0,2026-04-01
ws_014783,001A004103,2025-11-14,self_hosted_community,Referral,1,straworks.eu,0,2025-12-01
ws_014784,001A005474,2024-03-01,cloud,Direct,1,veralogic.co,1,
ws_014785,,2024-06-03,cloud,Referral,1,outlook.com,1,
ws_014786,,2026-04-24,cloud,GitHub / Docs,1,proton.me,1,
ws_014787,001A004857,2025-07-13,cloud,YouTube / Tutorials,1,wendlogic.io,0,2025-08-01
ws_014788,001A003877,2026-01-03,cloud,GitHub / Docs,1,bramstack.com,0,2026-02-01
ws_014789,001A002701,2025-10-19,cloud,Organic search,1,mosanet.eu,0,2026-04-01
ws_014790,001A006033,2026-01-09,cloud,YouTube / Tutorials,1,xenonet.co,0,2026-04-01
ws_014791,001A000950,2026-04-14,cloud,Community forum,1,zephware.net,0,2026-09-01
ws_014792,001A007568,2024-02-07,cloud,Organic search,1,umbralabs.net,1,
ws_014793,,2026-05-01,self_hosted_community,Organic search,1,gmail.com,0,2026-08-01
ws_014794,001A004468,2026-07-01,self_hosted_community,YouTube / Tutorials,0,opalmark.eu,1,
ws_014795,,2026-04-27,self_hosted_business,GitHub / Docs,1,icloud.com,1,
ws_014796,001A005796,2025-07-11,cloud,Direct,1,ivenfield.co,0,2026-06-01
ws_014797,,2024-11-01,cloud,Referral,1,proton.me,1,
ws_014798,,2026-08-13,cloud,YouTube / Tutorials,1,yahoo.com,1,
ws_014799,,2025-07-06,cloud,Template library,1,outlook.com,0,2025-08-01
ws_014800,001A007075,2026-01-13,cloud,Organic search,1,evotech.co,1,
ws_014801,001A002417,2026-07-26,cloud,Direct,1,oriologic.com,1,
ws_014802,001A008019,2024-11-02,cloud,YouTube / Tutorials,1,korabridge.net,0,2024-12-01
ws_014803,001A008754,2024-10-03,cloud,Community forum,1,nordlogic.de,0,2025-06-01
ws_014804,001A007510,2024-02-12,self_hosted_community,Organic search,0,talapath.com,1,
ws_014805,001A007795,2026-09-20,cloud,Template library,1,ciraflow.com,1,
ws_014806,001A008117,2026-02-18,self_hosted_community,Organic search,0,yarapath.net,1,
ws_014807,001A005427,2026-07-17,cloud,Organic search,1,sellawave.com,1,
ws_014808,001A003855,2026-01-02,cloud,GitHub / Docs,1,ternnet.co,0,2026-06-01
ws_014809,001A001651,2026-04-02,cloud,GitHub / Docs,1,nordnet.de,1,
ws_014810,001A006707,2026-04-12,self_hosted_community,Direct,1,wendcore.io,1,
ws_014811,,2024-08-15,cloud,GitHub / Docs,1,yahoo.com,1,
ws_014812,001A001982,2024-09-10,cloud,YouTube / Tutorials,1,straflow.eu,1,
ws_014813,001A003301,2024-12-14,cloud,Paid search,1,ivenline.net,0,2025-05-01
ws_014814,001A003203,2024-08-16,self_hosted_community,Organic search,1,quarcore.io,1,
ws_014815,001A001414,2024-11-23,cloud,Organic search,1,wendmark.co,0,2025-07-01
ws_014816,001A004330,2026-06-08,cloud,Organic search,1,deltamark.de,1,
ws_014817,001A008844,2025-10-02,self_hosted_community,Direct,0,sellanet.de,1,
ws_014818,001A007680,2024-11-28,self_hosted_community,Community forum,1,granlabs.net,0,2024-12-01
ws_014819,001A000755,2026-08-10,self_hosted_business,GitHub / Docs,1,deltawave.net,1,
ws_014820,,2025-09-11,cloud,Paid search,1,outlook.com,0,2025-10-01
ws_014821,001A008210,2026-08-22,cloud,Community forum,1,bramfield.eu,1,
ws_014822,001A000965,2024-10-10,cloud,Template library,1,piratech.com,1,
ws_014823,001A000074,2024-02-21,cloud,Template library,1,oriopoint.co,0,2026-09-01
ws_014824,,2026-07-05,cloud,YouTube / Tutorials,1,proton.me,1,
ws_014825,001A006633,2025-04-16,self_hosted_community,Paid search,1,zephnet.de,1,
ws_014826,001A005980,2025-11-15,cloud,Paid search,1,nexastack.eu,0,2025-12-01
ws_014827,,2025-06-26,cloud,Template library,1,yahoo.com,0,2025-08-01
ws_014828,001A004663,2026-08-20,self_hosted_community,Organic search,1,nordmark.io,1,
ws_014829,,2024-05-28,cloud,GitHub / Docs,1,gmail.com,0,2025-07-01
ws_014830,001A002652,2025-06-15,self_hosted_community,GitHub / Docs,0,sellalogic.net,0,2025-11-01
ws_014831,001A002553,2025-11-09,cloud,Organic search,1,oriologic.eu,0,2026-04-01
ws_014832,001A003610,2026-09-07,self_hosted_community,Template library,1,opalcore.com,1,
ws_014833,,2024-07-07,self_hosted_community,Referral,1,yahoo.com,0,2025-03-01
ws_014834,,2024-02-22,self_hosted_community,Organic search,1,proton.me,1,
ws_014835,001A003051,2026-05-10,cloud,Referral,1,lyraware.net,1,
ws_014836,001A006359,2025-04-10,cloud,Organic search,1,deltasys.eu,1,
ws_014837,001A002243,2025-06-28,cloud,Organic search,1,evolabs.net,1,
ws_014838,001A008362,2026-06-02,self_hosted_community,Referral,0,zephgrid.io,1,
ws_014839,,2025-07-03,cloud,GitHub / Docs,1,yahoo.com,1,
ws_014840,001A007781,2026-03-25,cloud,Organic search,1,briotech.net,1,
ws_014841,001A004764,2025-02-16,self_hosted_business,Organic search,1,briotech.net,1,
ws_014842,,2026-04-23,cloud,Paid search,1,outlook.com,1,
ws_014843,001A002856,2026-02-02,cloud,Organic search,1,quarline.io,1,
ws_014844,,2026-02-09,cloud,Community forum,1,yahoo.com,1,
ws_014845,001A002751,2026-04-04,cloud,Organic search,1,cirapoint.io,0,2026-07-01
ws_014846,001A004752,2025-10-20,cloud,Paid search,1,ciraline.co,0,2026-02-01
ws_014847,,2024-12-17,cloud,Organic search,1,icloud.com,0,2025-01-01
ws_014848,001A007959,2025-10-05,cloud,Organic search,1,vexcore.com,0,2026-02-01
ws_014849,,2024-04-20,cloud,YouTube / Tutorials,1,proton.me,0,2024-07-01
ws_014850,,2026-06-05,self_hosted_community,Community forum,1,icloud.com,1,
ws_014851,001A008522,2026-07-26,cloud,Paid search,1,piralabs.eu,1,
ws_014852,001A006041,2024-07-12,self_hosted_community,Organic search,1,deltatech.de,0,2024-08-01
ws_014853,,2025-12-14,self_hosted_community,Organic search,1,outlook.com,1,
ws_014854,001A005824,2025-05-12,cloud,Direct,1,umbralogic.net,1,
ws_014855,001A005028,2025-05-18,cloud,GitHub / Docs,1,boreavik.net,1,
ws_014856,,2025-01-23,cloud,GitHub / Docs,1,gmail.com,0,2025-10-01
ws_014857,,2025-07-25,self_hosted_community,Template library,1,icloud.com,1,
ws_014858,001A001035,2026-07-20,self_hosted_community,Template library,1,talacore.com,1,
ws_014859,001A005524,2026-01-03,cloud,Community forum,1,fjelflow.co,1,
ws_014860,001A001982,2026-09-21,cloud,Organic search,1,straflow.eu,1,
ws_014861,,2025-07-22,cloud,Template library,1,outlook.com,0,2025-08-01
ws_014862,001A002607,2026-04-18,cloud,Referral,1,borealabs.eu,1,
ws_014863,001A001629,2024-09-02,cloud,YouTube / Tutorials,1,bramstack.eu,0,2024-11-01
ws_014864,,2025-06-24,cloud,YouTube / Tutorials,1,proton.me,1,
ws_014865,001A005125,2025-12-04,cloud,Community forum,1,strastack.co,1,
ws_014866,001A004310,2025-12-28,self_hosted_community,Direct,1,umbragrid.eu,0,2026-06-01
ws_014867,001A008818,2025-10-04,cloud,GitHub / Docs,1,xenopath.net,1,
ws_014868,001A000136,2026-08-04,cloud,Organic search,1,bramcore.io,0,2026-09-01
ws_014869,001A008684,2025-11-16,cloud,YouTube / Tutorials,1,mosatech.com,1,
ws_014870,001A001467,2026-08-21,cloud,Template library,1,valiware.com,1,
ws_014871,001A001777,2024-01-25,cloud,Organic search,1,ciralogic.com,0,2025-10-01
ws_014872,001A000021,2026-07-06,self_hosted_community,Template library,1,halonet.com,1,
ws_014873,,2024-09-03,self_hosted_business,YouTube / Tutorials,1,gmail.com,1,
ws_014874,001A006053,2026-01-12,cloud,Organic search,1,altopath.eu,0,2026-08-01
ws_014875,001A001543,2026-02-19,cloud,GitHub / Docs,1,nordworks.com,0,2026-05-01
ws_014876,,2026-08-15,self_hosted_community,GitHub / Docs,0,gmail.com,1,
ws_014877,001A007284,2025-04-24,self_hosted_community,YouTube / Tutorials,1,yaralabs.eu,1,
ws_014878,001A008833,2025-02-28,cloud,Paid search,1,xenostack.io,0,2025-04-01
ws_014879,001A001349,2026-07-11,cloud,Organic search,1,oriovik.com,1,
ws_014880,001A000311,2025-06-04,self_hosted_community,GitHub / Docs,0,quargrid.net,0,2026-01-01
ws_014881,,2026-04-03,cloud,Paid search,1,proton.me,1,
ws_014882,001A000590,2024-05-13,self_hosted_community,YouTube / Tutorials,1,halologic.co,0,2025-09-01
ws_014883,001A000785,2024-04-13,cloud,GitHub / Docs,1,valistack.net,0,2025-10-01
ws_014884,001A005690,2026-05-20,self_hosted_community,YouTube / Tutorials,1,xenolabs.net,0,2026-06-01
ws_014885,001A005664,2024-02-04,cloud,GitHub / Docs,1,ciraware.co,1,
ws_014886,001A008534,2025-05-23,cloud,GitHub / Docs,1,piraflow.net,0,2025-10-01
ws_014887,001A005366,2024-11-14,cloud,GitHub / Docs,1,deltalabs.co,1,
ws_014888,001A005823,2026-02-08,self_hosted_community,Organic search,1,nordtech.eu,1,
ws_014889,001A000232,2025-04-23,cloud,Direct,1,kesttech.eu,1,
ws_014890,001A002793,2025-03-26,self_hosted_community,YouTube / Tutorials,1,gransys.com,0,2025-06-01
ws_014891,001A005340,2026-07-26,cloud,GitHub / Docs,1,talacore.eu,1,
ws_014892,,2024-02-24,cloud,Organic search,1,icloud.com,0,2024-03-01
ws_014893,001A001253,2024-12-18,cloud,Organic search,1,nordtech.co,0,2025-09-01
ws_014894,001A001500,2026-01-11,cloud,Direct,1,oriopoint.com,0,2026-07-01
ws_014895,001A003797,2024-07-11,cloud,Template library,1,stramark.co,0,2024-11-01
ws_014896,001A005076,2026-04-13,cloud,GitHub / Docs,1,veratech.co,0,2026-07-01
ws_014897,001A001205,2026-06-13,cloud,Paid search,1,coballine.net,0,2026-08-01
ws_014898,001A001858,2026-09-17,cloud,Organic search,1,grandata.eu,1,
ws_014899,001A008677,2026-06-08,self_hosted_community,GitHub / Docs,1,lumogrid.de,1,
ws_014900,,2026-05-10,self_hosted_business,YouTube / Tutorials,1,yahoo.com,1,
ws_014901,001A005097,2024-10-01,cloud,YouTube / Tutorials,1,runelabs.de,0,2025-04-01
ws_014902,001A000126,2024-03-27,cloud,Community forum,1,boreaflow.co,0,2025-01-01
ws_014903,001A000021,2025-10-22,cloud,Organic search,1,halonet.com,1,
ws_014904,001A005620,2026-04-20,self_hosted_business,Organic search,1,kestgrid.co,0,2026-05-01
ws_014905,001A007260,2024-06-09,cloud,Direct,1,ciratech.eu,0,2025-01-01
ws_014906,001A001487,2026-08-06,self_hosted_community,Organic search,1,korafield.eu,1,
ws_014907,,2025-12-10,cloud,Organic search,1,yahoo.com,0,2026-03-01
ws_014908,001A006105,2025-02-27,self_hosted_community,Referral,0,mosawave.co,0,2025-03-01
ws_014909,001A000995,2026-05-17,self_hosted_community,Organic search,1,deltalogic.com,0,2026-06-01
ws_014910,,2024-10-23,cloud,Template library,1,gmail.com,1,
ws_014911,001A007481,2024-02-18,cloud,Template library,1,altopoint.io,0,2024-11-01
ws_014912,,2025-04-25,cloud,Direct,1,yahoo.com,1,
ws_014913,001A001823,2026-01-10,cloud,GitHub / Docs,1,ciranet.de,1,
ws_014914,,2026-03-18,cloud,Direct,1,gmail.com,1,
ws_014915,001A005759,2025-04-06,cloud,GitHub / Docs,1,cirabridge.io,0,2025-11-01
ws_014916,001A007613,2024-01-12,cloud,GitHub / Docs,1,opalstack.net,1,
ws_014917,001A003965,2026-01-03,cloud,GitHub / Docs,1,veralogic.co,1,
ws_014918,,2025-10-20,self_hosted_community,Organic search,1,yahoo.com,1,
ws_014919,001A002409,2025-09-26,cloud,Direct,1,solvbridge.eu,0,2026-02-01
ws_014920,,2025-12-05,cloud,Organic search,1,gmail.com,0,2026-01-01
ws_014921,001A008811,2025-06-01,cloud,Template library,1,valigrid.co,1,
ws_014922,001A002968,2026-08-13,self_hosted_business,Organic search,1,fjelnet.eu,1,
ws_014923,001A000912,2026-07-27,self_hosted_community,GitHub / Docs,1,verapoint.co,1,
ws_014924,001A004023,2025-12-20,self_hosted_community,Organic search,1,sellaware.eu,1,
ws_014925,,2025-04-08,cloud,YouTube / Tutorials,1,icloud.com,1,
ws_014926,,2024-12-09,cloud,Paid search,1,proton.me,1,
ws_014927,,2025-11-10,cloud,YouTube / Tutorials,1,yahoo.com,0,2025-12-01
ws_014928,,2026-04-03,self_hosted_community,YouTube / Tutorials,0,proton.me,0,2026-08-01
ws_014929,001A006943,2025-10-14,self_hosted_community,Organic search,1,ivenmark.eu,0,2026-02-01
ws_014930,001A006735,2026-08-26,cloud,GitHub / Docs,1,sellaline.com,1,
ws_014931,001A004343,2025-04-20,cloud,Template library,1,umbrastack.com,0,2025-05-01
ws_014932,001A004480,2024-12-24,self_hosted_community,Direct,1,stravik.net,1,
ws_014933,,2026-02-03,cloud,Community forum,1,proton.me,0,2026-05-01
ws_014934,001A008455,2025-05-28,cloud,Direct,1,nexafield.co,0,2026-03-01
ws_014935,001A000793,2025-08-23,cloud,Organic search,1,deltavik.eu,0,2026-01-01
ws_014936,001A007599,2026-06-19,self_hosted_community,Organic search,0,quargrid.de,0,2026-09-01
ws_014937,001A002799,2025-02-21,self_hosted_community,YouTube / Tutorials,1,briomark.com,0,2025-12-01
ws_014938,001A005064,2025-12-01,cloud,GitHub / Docs,1,mosabridge.io,0,2026-02-01
ws_014939,001A003848,2026-08-15,cloud,Organic search,1,mosastack.io,1,
ws_014940,001A000002,2025-01-08,cloud,Template library,1,miraworks.io,0,2026-01-01
ws_014941,,2026-03-15,cloud,Organic search,1,outlook.com,0,2026-04-01
ws_014942,001A008510,2025-09-06,self_hosted_community,Organic search,0,junovik.com,0,2025-10-01
ws_014943,,2025-07-01,self_hosted_community,Organic search,1,gmail.com,0,2025-08-01
ws_014944,,2025-04-05,self_hosted_community,Community forum,0,outlook.com,1,
ws_014945,,2025-05-13,cloud,Referral,1,outlook.com,0,2025-08-01
ws_014946,,2026-03-18,cloud,GitHub / Docs,1,proton.me,0,2026-05-01
ws_014947,001A004531,2026-02-10,cloud,Organic search,1,asterfield.co,1,
ws_014948,001A004425,2024-01-27,self_hosted_business,Template library,1,yaramark.com,0,2025-04-01
ws_014949,001A008999,2025-12-12,self_hosted_community,Referral,0,talatech.de,0,2026-05-01
ws_014950,,2026-02-24,cloud,Direct,1,icloud.com,1,
ws_014951,001A005236,2026-01-27,self_hosted_community,Community forum,1,altobridge.eu,0,2026-04-01
ws_014952,001A006439,2025-11-12,self_hosted_community,Community forum,1,coballabs.de,0,2026-02-01
ws_014953,,2024-11-25,self_hosted_community,YouTube / Tutorials,1,icloud.com,1,
ws_014954,001A003797,2025-09-10,cloud,YouTube / Tutorials,1,stramark.co,1,
ws_014955,001A006550,2025-03-16,self_hosted_community,YouTube / Tutorials,1,korasys.de,1,
ws_014956,001A004676,2025-02-17,cloud,GitHub / Docs,1,opalsys.co,0,2025-10-01
ws_014957,,2026-01-08,cloud,Organic search,1,yahoo.com,1,
ws_014958,,2024-11-16,cloud,Organic search,1,yahoo.com,0,2025-06-01
ws_014959,001A007335,2025-06-08,self_hosted_community,Organic search,1,altogrid.co,1,
ws_014960,,2026-04-23,cloud,Community forum,1,gmail.com,1,
ws_014961,,2026-05-21,self_hosted_community,Organic search,1,gmail.com,0,2026-09-01
ws_014962,001A007678,2026-07-23,cloud,Organic search,1,xenoflow.eu,1,
ws_014963,001A001446,2026-06-26,cloud,GitHub / Docs,1,asterlogic.net,1,
ws_014964,,2024-10-13,cloud,Organic search,1,proton.me,0,2025-02-01
ws_014965,001A000593,2025-03-03,cloud,Direct,1,korawave.de,0,2025-07-01
ws_014966,001A001201,2025-08-20,self_hosted_community,Template library,0,lyrapoint.eu,0,2026-07-01
ws_014967,,2026-06-26,cloud,Direct,1,proton.me,1,
ws_014968,,2024-02-17,self_hosted_community,Referral,1,outlook.com,1,
ws_014969,001A003140,2026-05-15,cloud,Template library,1,nordware.net,1,
ws_014970,001A008936,2026-06-07,self_hosted_community,Referral,0,evovik.co,1,
ws_014971,001A000514,2025-12-01,self_hosted_community,Paid search,1,nexafield.de,1,
ws_014972,001A000064,2024-05-25,self_hosted_community,GitHub / Docs,1,kestlogic.eu,1,
ws_014973,,2025-12-02,cloud,Paid search,1,gmail.com,1,
ws_014974,001A004680,2025-04-24,self_hosted_community,Community forum,0,halotech.de,1,
