month,account_id,arr_eur,new_arr_eur,expansion_arr_eur,contraction_arr_eur,churned_arr_eur,usage_overage_revenue_eur,total_executions
2025-12-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,48597
2026-01-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,55252
2026-02-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,40415
2026-03-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,42988
2026-04-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,54089
2026-05-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,79357
2026-06-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,89355
2026-07-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,99301
2026-08-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,125895
2026-09-01,001A003627,80080.00,0.00,0.00,0.00,0.00,0.00,99229
2026-05-01,001A003642,72312.00,72312.00,0.00,0.00,0.00,0.00,4751
2026-06-01,001A003642,72312.00,0.00,0.00,0.00,0.00,0.00,4280
2026-07-01,001A003642,72312.00,0.00,0.00,0.00,0.00,0.00,3464
2026-08-01,001A003642,72312.00,0.00,0.00,0.00,0.00,0.00,3873
2026-09-01,001A003642,72312.00,0.00,0.00,0.00,0.00,0.00,3984
2025-11-01,001A003652,9400.00,9400.00,0.00,0.00,0.00,0.00,3592
2025-12-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,2997
2026-01-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,4572
2026-02-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,3682
2026-03-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,4950
2026-04-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,5131
2026-05-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,6864
2026-06-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,4331
2026-07-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,3986
2026-08-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,1605
2026-09-01,001A003652,9400.00,0.00,0.00,0.00,0.00,0.00,866
2026-04-01,001A003653,15327.00,15327.00,0.00,0.00,0.00,0.00,1012
2026-05-01,001A003653,15327.00,0.00,0.00,0.00,0.00,0.00,1168
2026-06-01,001A003653,15327.00,0.00,0.00,0.00,0.00,0.00,1918
2026-07-01,001A003653,15327.00,0.00,0.00,0.00,0.00,0.00,1575
2026-08-01,001A003653,15327.00,0.00,0.00,0.00,0.00,0.00,896
2026-09-01,001A003653,15327.00,0.00,0.00,0.00,0.00,0.00,1145
2025-11-01,001A003683,28200.00,28200.00,0.00,0.00,0.00,0.00,17964
2025-12-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,63256
2026-01-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,46487
2026-02-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,39670
2026-03-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,61408
2026-04-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,63490
2026-05-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,62720
2026-06-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,78285
2026-07-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,60110
2026-08-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,106822
2026-09-01,001A003683,28200.00,0.00,0.00,0.00,0.00,0.00,84953
2025-12-01,001A003695,4300.00,4300.00,0.00,0.00,0.00,0.00,5084
2026-01-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,3166
2026-02-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,8451
2026-03-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,7098
2026-04-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,7160
2026-05-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,4740
2026-06-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,7663
2026-07-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,9190
2026-08-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,7136
2026-09-01,001A003695,4300.00,0.00,0.00,0.00,0.00,0.00,7646
2025-12-01,001A003704,14800.00,14800.00,0.00,0.00,0.00,0.00,23033
2026-01-01,001A003704,14800.00,0.00,0.00,0.00,0.00,0.00,36110
2026-02-01,001A003704,14800.00,0.00,0.00,0.00,0.00,0.00,61075
2026-03-01,001A003704,14800.00,0.00,0.00,0.00,0.00,0.00,69184
2026-04-01,001A003704,14800.00,0.00,0.00,0.00,0.00,10.85,76712
2026-05-01,001A003704,19400.00,0.00,4600.00,0.00,0.00,0.00,52659
2026-06-01,001A003704,19400.00,0.00,0.00,0.00,0.00,0.00,52897
2026-07-01,001A003704,19400.00,0.00,0.00,0.00,0.00,0.00,78115
2026-08-01,001A003704,19400.00,0.00,0.00,0.00,0.00,8.50,99125
2026-09-01,001A003704,19400.00,0.00,0.00,0.00,0.00,0.00,85476
2026-04-01,001A003710,67160.00,67160.00,0.00,0.00,0.00,0.00,28320
2026-05-01,001A003710,67160.00,0.00,0.00,0.00,0.00,0.00,24174
2026-06-01,001A003710,67160.00,0.00,0.00,0.00,0.00,0.00,29326
2026-07-01,001A003710,67160.00,0.00,0.00,0.00,0.00,0.00,34362
2026-08-01,001A003710,67160.00,0.00,0.00,0.00,0.00,0.00,30036
2026-09-01,001A003710,67160.00,0.00,0.00,0.00,0.00,0.00,36900
2024-12-01,001A003713,6072.00,6072.00,0.00,0.00,0.00,0.00,11767
2025-01-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,10235
2025-02-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,20371
2025-03-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,14226
2025-04-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,11038
2025-05-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,15320
2025-06-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,19556
2025-07-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,17432
2025-08-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,16566
2025-09-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,20281
2025-10-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,15791
2025-11-01,001A003713,6072.00,0.00,0.00,0.00,0.00,0.00,21279
2025-12-01,001A003713,0.00,0.00,0.00,0.00,-6072.00,0.00,20965
2026-02-01,001A003731,81236.00,81236.00,0.00,0.00,0.00,0.00,32982
2026-03-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,28182
2026-04-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,43217
2026-05-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,36250
2026-06-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,40722
2026-07-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,47182
2026-08-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,32233
2026-09-01,001A003731,81236.00,0.00,0.00,0.00,0.00,0.00,73540
2026-01-01,001A003738,7912.00,7912.00,0.00,0.00,0.00,0.00,34510
2026-02-01,001A003738,7912.00,0.00,0.00,0.00,0.00,0.00,15588
2026-03-01,001A003738,7912.00,0.00,0.00,0.00,0.00,0.00,24858
2026-04-01,001A003738,7912.00,0.00,0.00,0.00,0.00,0.00,30488
2026-05-01,001A003738,7912.00,0.00,0.00,0.00,0.00,0.00,31066
2026-06-01,001A003738,7912.00,0.00,0.00,0.00,0.00,24.62,45714
2026-07-01,001A003738,7912.00,0.00,0.00,0.00,0.00,0.00,34106
2026-08-01,001A003738,7912.00,0.00,0.00,0.00,0.00,8.20,41611
2026-09-01,001A003738,7912.00,0.00,0.00,0.00,0.00,105.56,65950
2025-11-01,001A003748,23400.00,23400.00,0.00,0.00,0.00,0.00,5899
2025-12-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,4213
2026-01-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,4699
2026-02-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,5632
2026-03-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,12331
2026-04-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,12181
2026-05-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,0
2026-06-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A003748,23400.00,0.00,0.00,0.00,0.00,0.00,0
2026-05-01,001A003769,10856.00,10856.00,0.00,0.00,0.00,0.00,18186
2026-06-01,001A003769,10856.00,0.00,0.00,0.00,0.00,0.00,16230
2026-07-01,001A003769,10856.00,0.00,0.00,0.00,0.00,0.00,23068
2026-08-01,001A003769,10856.00,0.00,0.00,0.00,0.00,0.00,20617
2026-09-01,001A003769,10856.00,0.00,0.00,0.00,0.00,0.00,16365
2026-07-01,001A003780,8300.00,8300.00,0.00,0.00,0.00,0.00,1374
2026-08-01,001A003780,8300.00,0.00,0.00,0.00,0.00,0.00,2028
2026-09-01,001A003780,8300.00,0.00,0.00,0.00,0.00,0.00,2540
2024-12-01,001A003781,24288.00,24288.00,0.00,0.00,0.00,0.00,24630
2025-01-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,43479
2025-02-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,30202
2025-03-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,31794
2025-04-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,68353
2025-05-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,45004
2025-06-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,68757
2025-07-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,74519
2025-08-01,001A003781,24288.00,0.00,0.00,0.00,0.00,0.00,52344
2025-09-01,001A003781,29072.00,0.00,4784.00,0.00,0.00,0.00,114376
2025-10-01,001A003781,29072.00,0.00,0.00,0.00,0.00,0.00,121880
2025-11-01,001A003781,29072.00,0.00,0.00,0.00,0.00,198.93,195093
2025-12-01,001A003781,29072.00,0.00,0.00,0.00,0.00,84.10,166386
2026-01-01,001A003781,29072.00,0.00,0.00,0.00,0.00,75.54,164246
2026-02-01,001A003781,29072.00,0.00,0.00,0.00,0.00,171.84,188321
2026-03-01,001A003781,29072.00,0.00,0.00,0.00,0.00,402.04,245871
2026-04-01,001A003781,29072.00,0.00,0.00,0.00,0.00,1624.06,551376
2026-05-01,001A003781,29072.00,0.00,0.00,0.00,0.00,1383.28,491180
2026-06-01,001A003781,29072.00,0.00,0.00,0.00,0.00,1002.38,395955
2026-07-01,001A003781,29072.00,0.00,0.00,0.00,0.00,485.63,266768
2026-08-01,001A003781,29072.00,0.00,0.00,0.00,0.00,3163.69,936282
2026-09-01,001A003781,29072.00,0.00,0.00,0.00,0.00,1649.29,557683
2026-03-01,001A003785,40572.00,40572.00,0.00,0.00,0.00,0.00,1525
2026-04-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,2439
2026-05-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,2187
2026-06-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,2301
2026-07-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,2630
2026-08-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,1377
2026-09-01,001A003785,40572.00,0.00,0.00,0.00,0.00,0.00,1559
2025-08-01,001A003786,48392.00,48392.00,0.00,0.00,0.00,0.00,2515
2025-09-01,001A003786,48392.00,0.00,0.00,0.00,0.00,0.00,4470
2025-10-01,001A003786,48392.00,0.00,0.00,0.00,0.00,0.00,2741
2025-11-01,001A003786,48392.00,0.00,0.00,0.00,0.00,0.00,2278
2025-12-01,001A003786,48392.00,0.00,0.00,0.00,0.00,0.00,2195
2026-01-01,001A003786,48392.00,0.00,0.00,0.00,0.00,0.00,2195
2026-02-01,001A003786,51520.00,0.00,3128.00,0.00,0.00,0.00,2756
2026-03-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,3416
2026-04-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,5369
2026-05-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,6387
2026-06-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,11118
2026-07-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,10754
2026-08-01,001A003786,51520.00,0.00,0.00,0.00,0.00,0.00,8718
2026-09-01,001A003786,79764.00,0.00,28244.00,0.00,0.00,0.00,18978
2026-04-01,001A003793,19200.00,19200.00,0.00,0.00,0.00,0.00,6691
2026-05-01,001A003793,19200.00,0.00,0.00,0.00,0.00,0.00,11116
2026-06-01,001A003793,19200.00,0.00,0.00,0.00,0.00,0.00,7572
2026-07-01,001A003793,19200.00,0.00,0.00,0.00,0.00,0.00,11207
2026-08-01,001A003793,19200.00,0.00,0.00,0.00,0.00,0.00,3443
2026-09-01,001A003793,19200.00,0.00,0.00,0.00,0.00,0.00,5560
2025-04-01,001A003795,195868.00,195868.00,0.00,0.00,0.00,0.00,3674
2025-05-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,3502
2025-06-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,1636
2025-07-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,2101
2025-08-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,1539
2025-09-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,1420
2025-10-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,1244
2025-11-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,1555
2025-12-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,2444
2026-01-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,3759
2026-02-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,5539
2026-03-01,001A003795,195868.00,0.00,0.00,0.00,0.00,0.00,9935
2026-04-01,001A003795,235368.00,0.00,39500.00,0.00,0.00,0.00,20167
2026-05-01,001A003795,235368.00,0.00,0.00,0.00,0.00,0.00,18458
2026-06-01,001A003795,235368.00,0.00,0.00,0.00,0.00,0.00,16468
2026-07-01,001A003795,235368.00,0.00,0.00,0.00,0.00,0.00,19345
2026-08-01,001A003795,235368.00,0.00,0.00,0.00,0.00,0.00,16128
2026-09-01,001A003795,303908.00,0.00,68540.00,0.00,0.00,0.00,14288
2026-04-01,001A003799,30420.00,30420.00,0.00,0.00,0.00,0.00,3852
2026-05-01,001A003799,30420.00,0.00,0.00,0.00,0.00,0.00,5948
2026-06-01,001A003799,30420.00,0.00,0.00,0.00,0.00,0.00,5367
2026-07-01,001A003799,30420.00,0.00,0.00,0.00,0.00,0.00,6153
2026-08-01,001A003799,30420.00,0.00,0.00,0.00,0.00,0.00,6057
2026-09-01,001A003799,30420.00,0.00,0.00,0.00,0.00,0.00,5611
2025-06-01,001A003819,15640.00,15640.00,0.00,0.00,0.00,0.00,4687
2025-07-01,001A003819,15640.00,0.00,0.00,0.00,0.00,0.00,3860
2025-08-01,001A003819,15640.00,0.00,0.00,0.00,0.00,0.00,7670
2025-09-01,001A003819,15640.00,0.00,0.00,0.00,0.00,0.00,5343
2025-10-01,001A003819,15640.00,0.00,0.00,0.00,0.00,0.00,4498
2025-11-01,001A003819,21804.00,0.00,6164.00,0.00,0.00,0.00,6674
2025-12-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,4258
2026-01-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,7045
2026-02-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-03-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-04-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-05-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-06-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A003819,21804.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A003821,22172.00,22172.00,0.00,0.00,0.00,0.00,31779
2026-07-01,001A003826,30069.00,30069.00,0.00,0.00,0.00,0.00,15760
2026-08-01,001A003826,30069.00,0.00,0.00,0.00,0.00,0.00,16698
2026-09-01,001A003826,30069.00,0.00,0.00,0.00,0.00,0.00,24680
2025-07-01,001A003840,33856.00,33856.00,0.00,0.00,0.00,0.00,5672
2025-08-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,4503
2025-09-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,6544
2025-10-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,3851
2025-11-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,6593
2025-12-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,8053
2026-01-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,7145
2026-02-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,8066
2026-03-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,7503
2026-04-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,13560
2026-05-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,9894
2026-06-01,001A003840,33856.00,0.00,0.00,0.00,0.00,0.00,9863
2026-07-01,001A003840,40808.00,0.00,14352.00,-7400.00,0.00,0.00,9622
2026-08-01,001A003840,40808.00,0.00,0.00,0.00,0.00,0.00,14257
2026-09-01,001A003840,40808.00,0.00,0.00,0.00,0.00,0.00,14688
2025-10-01,001A003844,25392.00,25392.00,0.00,0.00,0.00,0.00,6180
2025-11-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,8547
2025-12-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,5633
2026-01-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,10204
2026-02-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,8015
2026-03-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,9131
2026-04-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,20758
2026-05-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,13500
2026-06-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,14813
2026-07-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,13822
2026-08-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,15813
2026-09-01,001A003844,25392.00,0.00,0.00,0.00,0.00,0.00,12737
2025-06-01,001A003848,11232.00,11232.00,0.00,0.00,0.00,0.00,904
2025-07-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,1002
2025-08-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,814
2025-09-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,692
2025-10-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,840
2025-11-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,889
2025-12-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,931
2026-01-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,1134
2026-02-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,853
2026-03-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,1111
2026-04-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,960
2026-05-01,001A003848,11232.00,0.00,0.00,0.00,0.00,0.00,1121
2026-06-01,001A003848,9132.00,0.00,0.00,-2100.00,0.00,0.00,972
2026-07-01,001A003848,9132.00,0.00,0.00,0.00,0.00,0.00,1481
2026-08-01,001A003848,9132.00,0.00,0.00,0.00,0.00,0.00,882
2026-09-01,001A003848,9132.00,0.00,0.00,0.00,0.00,0.00,1680
2026-05-01,001A003870,71600.00,71600.00,0.00,0.00,0.00,0.00,18522
2026-06-01,001A003870,71600.00,0.00,0.00,0.00,0.00,0.00,21907
2026-07-01,001A003870,71600.00,0.00,0.00,0.00,0.00,0.00,27665
2026-08-01,001A003870,71600.00,0.00,0.00,0.00,0.00,0.00,17567
2026-09-01,001A003870,71600.00,0.00,0.00,0.00,0.00,0.00,23326
2026-06-01,001A003876,14100.00,14100.00,0.00,0.00,0.00,0.00,2165
2026-07-01,001A003876,14100.00,0.00,0.00,0.00,0.00,0.00,1314
2026-08-01,001A003876,14100.00,0.00,0.00,0.00,0.00,0.00,1017
2026-09-01,001A003876,14100.00,0.00,0.00,0.00,0.00,0.00,2017
2025-04-01,001A003881,283728.00,283728.00,0.00,0.00,0.00,0.00,50985
2025-05-01,001A003881,283728.00,0.00,0.00,0.00,0.00,0.00,83134
2025-06-01,001A003881,283728.00,0.00,0.00,0.00,0.00,0.00,56860
2025-07-01,001A003881,283728.00,0.00,0.00,0.00,0.00,0.00,63470
2025-08-01,001A003881,283728.00,0.00,0.00,0.00,0.00,0.00,59045
2025-09-01,001A003881,283728.00,0.00,0.00,0.00,0.00,0.00,80676
2025-10-01,001A003881,320896.00,0.00,37168.00,0.00,0.00,0.00,74872
2025-11-01,001A003881,320896.00,0.00,0.00,0.00,0.00,0.00,127398
2025-12-01,001A003881,320896.00,0.00,0.00,0.00,0.00,0.00,106871
2026-01-01,001A003881,320896.00,0.00,0.00,0.00,0.00,0.00,124457
2026-02-01,001A003881,320896.00,0.00,0.00,0.00,0.00,0.00,136007
2026-03-01,001A003881,320896.00,0.00,0.00,0.00,0.00,0.00,183350
2026-04-01,001A003881,348896.00,0.00,28000.00,0.00,0.00,0.00,257796
2026-05-01,001A003881,348896.00,0.00,0.00,0.00,0.00,0.00,214043
2026-06-01,001A003881,348896.00,0.00,0.00,0.00,0.00,0.00,212619
2026-07-01,001A003881,348896.00,0.00,0.00,0.00,0.00,0.00,224993
2026-08-01,001A003881,348896.00,0.00,0.00,0.00,0.00,0.00,233169
2026-09-01,001A003881,348896.00,0.00,0.00,0.00,0.00,0.00,344638
2026-01-01,001A003886,23276.00,23276.00,0.00,0.00,0.00,0.00,20972
2026-02-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,30743
2026-03-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,31976
2026-04-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,37491
2026-05-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,30938
2026-06-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,49227
2026-07-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,28067
2026-08-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,21733
2026-09-01,001A003886,23276.00,0.00,0.00,0.00,0.00,0.00,24063
2025-07-01,001A003890,24300.00,24300.00,0.00,0.00,0.00,0.00,8118
2025-08-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,11266
2025-09-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,6806
2025-10-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,10556
2025-11-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,10675
2025-12-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,13861
2026-01-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,13923
2026-02-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,12314
2026-03-01,001A003890,24300.00,0.00,0.00,0.00,0.00,0.00,35967
2026-04-01,001A003890,28900.00,0.00,4600.00,0.00,0.00,0.00,20132
2026-05-01,001A003890,28900.00,0.00,0.00,0.00,0.00,0.00,26943
2026-06-01,001A003890,28900.00,0.00,0.00,0.00,0.00,0.00,27846
2026-07-01,001A003890,24000.00,0.00,0.00,-4900.00,0.00,0.00,30304
2026-08-01,001A003890,24000.00,0.00,0.00,0.00,0.00,0.00,30944
2026-09-01,001A003890,24000.00,0.00,0.00,0.00,0.00,0.00,41983
2026-07-01,001A003899,11500.00,11500.00,0.00,0.00,0.00,0.00,6596
2026-08-01,001A003899,11500.00,0.00,0.00,0.00,0.00,0.00,4516
2026-09-01,001A003899,11500.00,0.00,0.00,0.00,0.00,0.00,3386
2026-03-01,001A003904,16100.00,16100.00,0.00,0.00,0.00,0.00,14615
2026-04-01,001A003904,16100.00,0.00,0.00,0.00,0.00,0.00,20736
2026-05-01,001A003904,16100.00,0.00,0.00,0.00,0.00,0.00,23004
2026-06-01,001A003904,16100.00,0.00,0.00,0.00,0.00,0.00,22515
2026-07-01,001A003904,20600.00,0.00,4500.00,0.00,0.00,0.00,24212
2026-08-01,001A003904,20600.00,0.00,0.00,0.00,0.00,0.00,28901
2026-09-01,001A003904,20600.00,0.00,0.00,0.00,0.00,0.00,35030
2025-10-01,001A003932,53200.00,53200.00,0.00,0.00,0.00,0.00,23084
2025-11-01,001A003932,53200.00,0.00,0.00,0.00,0.00,0.00,32132
2025-12-01,001A003932,53200.00,0.00,0.00,0.00,0.00,0.00,32669
2026-01-01,001A003932,53200.00,0.00,0.00,0.00,0.00,0.00,41854
2026-02-01,001A003932,53200.00,0.00,0.00,0.00,0.00,0.00,42052
2026-03-01,001A003932,53200.00,0.00,0.00,0.00,0.00,0.00,40351
2026-04-01,001A003932,62600.00,0.00,9400.00,0.00,0.00,0.00,56164
2026-05-01,001A003932,62600.00,0.00,0.00,0.00,0.00,0.00,43705
2026-06-01,001A003932,62600.00,0.00,0.00,0.00,0.00,0.00,48580
2026-07-01,001A003932,62600.00,0.00,0.00,0.00,0.00,0.00,46468
2026-08-01,001A003932,62600.00,0.00,0.00,0.00,0.00,0.00,62377
2026-09-01,001A003932,62600.00,0.00,0.00,0.00,0.00,0.00,64051
2025-04-01,001A003936,67200.00,67200.00,0.00,0.00,0.00,0.00,9164
2025-05-01,001A003936,67200.00,0.00,0.00,0.00,0.00,0.00,8952
2025-06-01,001A003936,67200.00,0.00,0.00,0.00,0.00,0.00,7252
2025-07-01,001A003936,67200.00,0.00,0.00,0.00,0.00,0.00,9317
2025-08-01,001A003936,67200.00,0.00,0.00,0.00,0.00,0.00,9865
2025-09-01,001A003936,157400.00,0.00,90200.00,0.00,0.00,0.00,21017
2025-10-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,15458
2025-11-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,14759
2025-12-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,15040
2026-01-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,26476
2026-02-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,18924
2026-03-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,30538
2026-04-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,34166
2026-05-01,001A003936,157400.00,0.00,0.00,0.00,0.00,0.00,52995
2026-06-01,001A003936,194200.00,0.00,36800.00,0.00,0.00,0.00,60968
2026-07-01,001A003936,194200.00,0.00,0.00,0.00,0.00,0.00,73432
2026-08-01,001A003936,194200.00,0.00,0.00,0.00,0.00,0.00,27425
2026-09-01,001A003936,194200.00,0.00,0.00,0.00,0.00,0.00,27864
2025-04-01,001A003940,10700.00,10700.00,0.00,0.00,0.00,0.00,1529
2025-05-01,001A003940,10700.00,0.00,0.00,0.00,0.00,0.00,1346
